color,1,2,3,4,5,6,7,8
0,-0.37617436,-0.8271208000000001,0.8634255999999999,-0.06231541,-1.4195185,0.5087807,-0.3900341,-0.9195821
0,-0.37756062,-0.8261616,0.9269391,0.0144582335,-1.499684,0.5744209,-0.41793326,-0.8503295
0,-0.47488339999999996,-0.9443995999999999,0.7789691,0.04150252,-1.6929130000000001,0.6678743,-0.28176048,-0.94892037
0,-0.3385858,-1.7790023999999998,0.78665316,0.45055655,-2.6190531000000004,1.8807558999999998,-0.1258923,-0.53672975
0,-0.3250938,-0.8147568000000001,0.8406491,-0.07910211,-1.4902841999999998,0.5253743000000001,-0.37352058,-0.90728796
0,-0.12563612,-0.34125358,1.0090367,-0.26733145,-0.9318886000000001,0.14711419,-0.35920736,-0.6684616999999999
0,-0.07741519999999999,-0.54725385,1.2417413,-1.0189902,-0.70257807,0.48235172,-0.17266549,1.0191766
0,-0.058735385999999994,-0.46421309999999993,0.87580365,-0.8463014000000001,-0.47189227,0.3511562,-0.20944594,0.7212392
0,0.5835715,-0.24772254,0.574681,-0.52265024,-1.0314777,0.8701201,0.21067066,-0.018558946
0,1.0847434,-0.54033124,0.69782615,-0.96747226,-0.72411555,0.42858198,-0.018641654,0.30032825
0,0.69937855,-0.14353637,0.63163,-0.63091433,-1.0117578999999999,0.82942414,0.37222534,0.05806905
0,0.42753097,-0.10438619,0.50182384,-0.33862190000000003,-1.0247401,0.6879436,0.35973722,0.0084935445
0,0.42207354,-1.1446872,-0.22391553,-0.546816,-2.2625287,0.67044765,0.44681275,0.0040172236
0,0.19452882,-0.43784213,0.26702452,0.35037428,-1.1701411,0.57345384,0.47814354,0.5010621
0,0.3287283,-0.6403548000000001,0.20874631,-0.64045185,-1.0991168,0.8990383,-0.010265714,-0.09085384
0,0.3042945,-0.47969553,0.20922860000000001,0.15904112,-1.2416906,0.5124322,0.46573585,0.51247376
0,0.09146989999999999,-1.0674217,-0.24413824,-0.7278296,-2.0300046999999997,0.8386866,0.58487576,-0.30822515
0,0.34046692,-1.1133008,-0.22882870000000002,-0.6850852,-2.100953,1.0119714,0.7638576,-0.46013638
0,0.33290064,-0.782623,-0.124703005,-0.5251020000000001,-1.610023,0.90210843,0.558808,-0.5102972
0,0.29347643,-0.61245793,0.003534479,-0.54149234,-1.8981484,0.7500521,0.7606809,-0.5886397
0,-0.4679068,-0.6631111999999999,1.091653,-0.9238203000000001,-0.73548734,0.28404576,0.05092867,1.4276678999999999
0,-0.20822188,-0.6083879,0.36403716,-0.18138734,-0.8345505999999999,0.6857736,0.06040721,0.80773586
0,-0.48682440000000005,-0.6329183,1.0688444,-0.60118234,-0.6801916,0.16586442,-0.11609495,1.2486973999999997
0,-0.22993268,-0.7759397,3.0231847999999997,1.9059845000000002,0.71412677,1.4151844999999998,3.5380453999999997,-0.12443884
0,-0.6720164000000001,-1.2948381000000002,3.9641578,2.3507833,1.0244263,2.0232553,4.913705,-0.297394
0,-0.6928048000000001,-1.2878307,3.9654076000000003,2.3433466,1.037947,2.005709,4.943796,-0.37699592
0,-0.7267149,-1.3026446000000003,3.9701614000000003,2.3414257000000003,1.0097414,2.0549502,4.9286113,-0.29423425
0,-0.8171941999999999,-1.2732341,3.9456935,2.3263426,1.0064911,2.0020168000000003,4.9320574,-0.3847046
0,-0.68964696,-1.2729489,3.886571,2.3300521,1.0494024,2.0107882,4.8997707,-0.4113661
0,-0.65506494,-1.2865037,3.9371147000000004,2.3540002999999996,0.99931175,2.1064717999999996,4.8771625,-0.31048590000000004
0,-0.77506334,-1.2938032,3.9849197999999997,2.3513822999999996,1.0651906,2.0685878,5.0586652999999995,-0.40486932
0,-0.662552,-1.2500197,3.9392362000000003,2.3401287,1.0333028,2.0359833,4.884194,-0.30632794
0,-0.36871845,-1.2156502,3.9491334000000005,2.0271187,1.5412401000000002,1.5484027,4.4600844,-0.17971261
0,-0.77910924,-1.3265145,3.8952272000000003,2.3747559,1.0360042,2.0708029999999997,4.9720416,-0.37645414
0,-0.7282134,-1.2948833,3.9073843999999998,2.3280418,1.038189,2.003879,4.9336224,-0.38148218
0,-0.7533167,-1.3365804,4.0259027000000005,2.3733647,1.087745,2.0525515,5.027384,-0.33327255
0,-0.6741745,-1.3127291,3.9422312000000006,2.371098,1.0415429,2.0369099999999998,4.9108725,-0.33830040000000006
0,-0.63960594,-1.2602463,3.9532535,2.378501,0.9921619,2.0598571,4.9588556,-0.31523925
0,2.0848722,-7.8561754,1.2738668,4.0287576000000005,-5.358496700000001,-2.2683501,-0.62566286,-0.2062301
0,2.0946302,-7.969605400000001,1.2224057,3.7676849999999997,-5.435642700000001,-2.576572,-0.6569404000000001,-0.40950376
0,2.0248504,-7.818592999999999,1.2441986999999999,4.1843424,-5.2632203,-2.1913176,-0.49180123,-0.029593106
0,-0.33325234,-8.02062,-4.097999,-2.940245,0.04818986,-2.0736863999999997,5.434495,0.30216370000000004
0,-0.37015990000000004,-7.991017299999999,-4.183395,-2.915101,0.09185481,-1.9527387999999999,5.485991,0.22025225
0,0.74754083,0.05667026,1.7335150000000001,0.21305215,-1.5925757999999999,1.0488445,1.0648028999999999,0.52195495
0,0.6859979,0.05556483,1.7576085,0.30556685,-1.6509247999999999,1.1424940000000001,1.1121796,0.5356015000000001
0,0.54216564,0.11289401,1.4696193000000002,0.099246204,-1.564331,0.38142192,0.80663955,0.49266875
0,0.8329155,-0.049682952,1.2652483,0.19094858,-1.2375938999999998,1.0794976,0.9183306,0.39058867
0,0.8383084999999999,0.05118441,1.7184892,0.22745661,-1.672194,1.0370054,1.1040798,0.44656080000000004
0,1.3052988,-1.4003421,0.07671889,-1.5588306,-2.8021808,0.8604064,1.0140103999999999,-1.2307086
0,1.1206048000000002,-1.3927089,0.090337075,-1.4856107,-2.7345488,0.9665069,1.0169313,-1.3206073999999999
0,1.2970176000000002,-1.4980582,0.114181496,-1.6892759999999998,-2.9610467000000003,0.8359656999999999,1.008797,-1.3237487
0,1.0002666,-1.3608139,0.032954127,-1.4782815,-2.732509,1.0226429,0.9738441999999999,-1.2529365
0,1.0919603,-1.4283153,0.06432297,-1.5523168,-2.7756531000000004,0.9623514000000001,1.015447,-1.3297635
0,1.3222121999999998,-1.4579506000000002,0.08843566,-1.5995821000000001,-2.8836417,0.8861121,1.0392766,-1.2583083000000002
0,1.0969071000000001,-1.4089408,0.054542955,-1.5527568,-2.7306736000000003,0.9764023999999999,0.99373454,-1.3283613
0,0.82865465,-1.0645542,0.010457053000000001,-1.1386703,-1.9064838,0.9539386999999999,0.6851028,-1.0319088
0,1.0638398,-1.3991251,0.059086163,-1.5119878,-2.7013643,0.98655754,1.0096942,-1.3329621999999999
0,1.0517471999999999,-1.3859177,0.03603976,-1.4980801000000001,-2.6811144000000002,1.0275326999999999,0.9604450999999999,-1.2641022
0,1.2094353,-1.3963773000000002,0.11744793,-1.5530944,-2.808121,0.9914624,1.0820371000000002,-1.4138700000000002
0,1.2289638999999999,-1.4569172,0.09273529,-1.6397022,-2.9024012000000003,0.8390594000000001,0.99080575,-1.271449
0,1.1183606000000001,-1.4396754999999999,0.062298648,-1.511892,-2.7115044999999998,1.00289,0.9625944,-1.2953471
0,1.0592316000000002,-1.4092295,0.052077305,-1.5189883,-2.6759324,0.9996646999999999,0.9953332,-1.3200703999999999
0,0.8406998,-0.98124397,0.11142111,-0.9369270000000001,-2.0061636000000003,0.7850708000000001,0.408246,-0.8137800999999999
0,1.1085534,-1.4522458,0.04758427,-1.5542586999999999,-2.7798069,1.0239078000000001,0.99822915,-1.2626323999999998
0,0.2718172,-0.202068,0.8901834000000001,-0.39236102,-1.2899121999999998,0.47607269999999996,0.2695324,-1.021404
0,0.22198984,-0.09045565,0.73699534,-0.520736,-1.0526575,0.5970345,0.25874713,-0.6967477
0,0.18618573,-0.22952363,0.88936305,-0.47703993,-1.3452184999999999,0.56413627,0.31161553,-1.1079843999999999
0,0.6140329000000001,-0.5365303000000001,1.4165653999999999,-0.65268815,-0.8713466999999999,0.31060144,-0.006429315,-1.5934528000000001
0,0.52327394,-0.43470877,1.0730953,-0.61262095,-0.7853201,0.27903685,-0.16712509,-1.0525026000000002
0,-0.00087351433,0.23490924,0.94039786,-0.2192845,-0.6241119,0.19962378,1.0787752,-0.9292530999999999
0,0.11025905,0.28217155,0.936208,-0.52738714,-0.5543189000000001,0.120145045,1.4300277,-0.8349034
0,-0.12962072,-0.031899046,0.6540031999999999,0.2874547,-1.1839911,0.4428102,0.56465065,0.105248004
0,0.6266609000000001,-0.94165385,0.26392275,-0.30738909999999997,-0.9301572,0.90742797,0.0041401763,-0.9191355
0,0.50028855,-0.38665426,0.8118543,-0.64927363,-1.335193,1.3088004999999998,0.3568558,0.28273523
0,0.25884154,-0.43095374,0.5754291,-0.13068171,-0.7322408,0.7929343000000001,-0.08645839,0.40175283
0,0.62117976,-0.10856936,0.8411596,0.0037321318,-1.0397091,0.88314474,0.44939035,-0.07540511
0,0.36843017,-0.2081436,0.7154166000000001,-0.7156992,-1.2454648000000001,1.1280645,0.517676,0.30455345
0,0.3797521,-0.51430815,0.5975936,-0.6427073,-0.94219095,1.038689,-0.007793183,0.24739793
0,0.56389976,-0.45751637,1.0093933000000002,-0.87329125,-1.3134127,1.4752642,0.39264396,0.36033666
0,2.9187365,-0.94640887,1.3782856,-1.2658314,-2.0121974999999996,-0.096762344,1.6405572,1.4322784
0,3.027448,-0.95782024,1.2330825,-1.4526238,-2.0356781,-0.10551960000000002,1.803711,1.1830821000000002
0,3.1094098,-0.97194123,1.7777075,-1.3849448999999998,-2.3999748,-0.07372632,1.8279387999999999,1.8277113
0,2.6415265,-0.8325231,1.0280837999999999,-1.08332,-1.6403539,-0.04584138,1.5441437,1.1797878000000002
0,-0.65811026,-0.32481506,2.5294971,0.9940532,-2.476115,2.034025,2.133109,1.3251591
0,-0.6385128000000001,-0.39179218,2.4861082999999997,1.0276352,-2.4884977000000004,2.0960565,2.1568330000000002,1.3223877
0,-0.64280635,-0.28797406,2.4502256,0.9078871999999999,-2.3943667,1.9788697,2.0840237,1.3626592
0,-0.62941027,-0.32998073,2.492693,0.93905514,-2.4961922000000003,2.0582821,2.1171286,1.4019206
0,-0.39300534,0.15225036,1.7907878000000002,0.30674136,-1.1900547,0.94045377,1.4669888999999998,0.91357183
0,-0.6579798000000001,-0.3560763,2.5621662,0.90666157,-2.6488762,2.1588519,2.2923727,1.4549245000000002
0,-0.6468849,-0.2917772,2.3451407000000004,0.8956246999999999,-2.4370130000000003,1.9512773999999997,2.0884938,1.2563448
0,-0.54812586,-0.23001079999999996,2.1740152999999998,0.7456454,-2.3362342999999997,1.8704139,1.9935821,1.1758778
0,-0.30634132,-0.10065139,1.402996,0.3529634,-2.1369696,1.3949278999999999,1.5252113,0.7427866999999999
0,1.3564253000000002,-0.42571270000000005,0.75101966,-0.18188483,-1.0405196,1.3441416000000002,1.1038008999999998,0.26570264
0,1.1297722,-0.3743657,0.63696265,-0.20840697,-0.9314716999999999,1.3253198999999998,1.0904883,0.23137772
0,0.71776223,-0.2042723,0.69227725,-0.19458647,-1.1032374,1.3640712,0.9593241,0.12864746
0,1.2761046999999999,-0.3885297,0.6278073000000001,-0.11182375,-1.2554101,1.1598048,1.093583,0.5030021
0,1.1240782,-0.44132089999999996,2.0129799999999998,-0.22807978,-0.6717491999999999,2.330244,1.6457400000000002,0.95044786
0,1.0395501,-0.28417748,1.8678235,-0.0316577,-0.76139987,1.9733296999999999,1.386317,0.8157143
0,1.1729633999999998,-0.40938579999999997,2.1189888,-0.28073964,-0.75453794,2.3963447,1.7473075,0.9884619
0,1.0406071,-0.29430667,2.143082,-0.19605635,-0.8667858,2.2152382999999998,1.5300639999999999,0.92902696
0,0.7941396,-1.2103542,1.4398966999999998,0.09487239,-1.9875857,0.98262066,-0.46079993,-1.1084409
0,0.9820788,-1.42103,1.5335193999999999,0.077837676,-2.06327,1.0307573,-0.5979738,-1.1808958
0,1.0666988000000002,-1.4171003999999998,1.5665888000000001,0.081655584,-2.0522788,1.1183381000000001,-0.5701284000000001,-1.1573226
0,0.9652543,-1.43735,1.61401,0.009251918,-2.124127,1.080216,-0.6053974,-1.2699089
0,1.0326209000000002,-1.4766451999999999,1.6539462999999999,0.036855496,-2.1542562999999997,1.1011123999999999,-0.6001675999999999,-1.2378778
0,1.2787447,-1.5839771,1.429133,0.71567976,-1.7789793999999999,0.9646942,-0.5725534000000001,-0.6632514
0,1.0522141,-1.4663671,1.5691863000000001,0.11459351,-2.0964897000000002,1.09622,-0.57551926,-1.2140236999999998
0,0.5158644,-1.1461083,1.315739,-0.04046886,-1.9117631999999998,0.9062986999999999,-0.4854581,-1.1358293
0,0.6946165,-1.1363614,1.2246276000000003,-0.035483126000000004,-1.6667616000000003,0.94016224,-0.53904706,-1.0068793
0,0.9991423,-1.5113202,1.6138649,0.13299419,-2.08905,1.0938461000000002,-0.6128631,-1.2494128
0,1.0095595,-1.4454921,1.5679253,0.09024468,-2.1151,1.0801264,-0.6001276,-1.2253788
0,0.5031592,-0.9192229,0.9706269000000001,-0.12979631,-1.5548655,0.9182524,-0.41679412,-0.81574744
0,0.9581464,-1.3728831,1.5520264,0.09501306,-2.065687,1.0721074,-0.57152086,-1.189825
0,0.7023822,-1.8384805,2.4797738,2.1983318,-3.8269366999999996,1.7293353999999999,1.2678562,1.8616505
0,0.54077053,-1.9146537000000001,2.3828928,2.1971279999999997,-4.0720019999999995,1.8257141,1.3396469,1.9098176
0,0.51050013,-1.5923813999999998,2.0938296000000003,1.7987019,-3.4056902,1.8021060000000002,1.140781,1.7357002000000001
0,0.43484634,-1.6632381999999999,2.1528419999999997,1.8740723000000001,-3.5093389999999998,1.7105557,1.1299492,1.7686830000000002
0,-0.16262057,-0.11440593,0.27708915,-0.75229686,-0.21223626,0.21008831,0.48477545,-0.30295864
0,-0.97377837,-0.5962771,0.57381916,-0.30406442,0.22066383,-0.02174518,0.26910678,0.039828155
0,0.12925956,-0.28106293,0.48061684,-0.45407206,-0.7580127,0.5143529,0.058925785,0.4824308
0,-0.109049246,-0.09546258,0.8346232,0.3011696,-1.8459811999999998,0.58043796,0.8149099,-0.014074166
0,-0.0882721,-0.14027894,0.9791124,0.58374906,-2.1588776000000003,0.59968543,1.3447661,-0.093784384
0,0.0069416593999999995,0.0008778759,0.9013462,0.48501262,-1.6753201000000002,0.6199785,1.2431796999999998,-0.15873916
0,-0.21760124,-0.08955239999999999,1.0335473,0.55915195,-2.1453109,0.7196416999999999,1.5795125,-0.09257588
0,0.9132777,-0.6147092,0.34228364,-0.24402037,-1.0199397,0.80517304,0.09481964,0.019267289
0,0.5113675,-0.6944832,0.35029715,-0.35099998,-0.86786324,0.8787940000000001,-0.17328252,0.14105394
0,0.93330127,-0.47199398,0.5697667,-0.09288427,-1.2571211000000002,0.57363313,0.31283915,0.7269611
0,1.9333087,-1.3224138,1.0756075,0.5880065999999999,-0.40160453,1.4393356000000002,0.49241266,0.26274428
0,2.4883356,-2.0703442,1.457008,0.64949393,0.03350602,2.1702322999999994,0.7574886,0.47980413
0,2.5015464,-1.9899253000000001,1.5796113,0.7337187,0.14652608,2.0916834,0.79942936,0.43736863
0,2.3671145,-1.6366152,1.7131957999999998,0.53209436,-0.018175622,1.9246581000000003,0.79433703,0.67063016
0,2.6272222999999997,-2.1554482000000004,1.6623456,0.70976174,0.12847221,2.2389414,0.82022226,0.527842
0,2.5639807999999995,-2.0837076,1.6674072,0.7317266,0.06973618,2.1452880000000003,0.7754924,0.47073796
0,1.478888,-1.6525071,1.6650832999999998,-0.49047896,-1.5350218,1.0918953000000002,-0.9466409,0.43918950000000007
0,1.354199,-1.6529082,1.4275589,-0.33169484,-1.6559853999999998,1.0709752000000001,-0.85717475,0.4249214
0,1.5310262,-1.6904744999999999,1.60945,-0.45537597,-1.5889984,1.081286,-0.9061367,0.39721408
0,0.35172534,-0.9915067,0.7304151,-0.5518014,-0.45776296,0.5950509,-0.6077654,0.55811846
0,0.89176124,-1.0716531999999999,0.8553594000000001,-0.15312332,-1.2639638000000002,0.76242566,-0.58159465,0.110289425
0,-0.28415287,-1.2255036,5.247739,-4.7240458,-1.1607591999999998,-1.22653,0.094326004,0.35859716
0,-0.35903759999999996,-1.2064856000000002,5.3521540000000005,-4.845872,-1.3287718000000002,-1.2757797,0.12656808,0.41944927
0,-0.36026558,-1.2507527,5.4628677,-4.930383,-1.2774955,-1.3099786,0.13427985,0.42395192
0,-0.17732173,-0.90861154,3.6091962,-3.3745160000000003,-0.56483966,-0.7597458,0.039221883,0.61549574
0,-0.41228536,-1.2295065,5.464759,-4.967548000000001,-1.2904856000000002,-1.2383753,0.16745348,0.34180883
0,-3.9409199999999998,-2.0131826,6.4267845,2.0495267,1.5123253,2.9488373,7.9167776,-3.6411211000000003
0,-4.081504,-2.1118155,6.526472,2.0718713,1.4435949,2.9415727,8.196636,-3.9577692000000004
0,-4.0860867999999995,-2.1265252,6.401811,2.3131044,1.2896454,2.7827759999999997,8.3194275,-3.9474440000000004
0,-0.014263413,-0.014751216000000001,0.0054545677,-0.04636474,0.055875342,-0.029389502,-0.009824832,-0.054494545
0,0.51044506,-0.04800584,0.7706824000000001,-0.08805984,-0.34099936,0.9592628000000001,0.8558921999999999,0.27704229999999996
0,-0.09713833,-0.20589821,0.59418267,-0.20918262,-0.67891365,0.8475149,0.2435928,0.3858506
0,0.4703919,-0.43173975,1.0669662,0.72973764,-1.160533,1.8180657999999998,1.4180893,0.66003376
0,0.119507335,-0.15912183,0.8763120999999999,-0.026617422999999998,-1.7268986000000002,0.7151649999999999,0.4969616,0.40402228
0,0.34210727,-0.34509364,0.89756435,-0.33141940000000003,-2.0859392,1.2253357,0.6271666,0.43518588
0,0.30236238,-0.20273516,0.93935573,-0.16978134,-1.9338856,0.84041315,0.48952952,0.29061252
0,-0.2317655,-0.6977898,0.06463072,-0.41650283,-1.5396318000000002,0.7064183,0.18090835,-0.58136564
0,0.10190930000000001,-0.7956991999999999,0.6867809,-0.01690384,-2.0365531000000003,0.8705536,-0.10464179,-0.16633786
0,-0.2450147,-0.117031015,0.96514106,-0.39211409999999997,-2.122489,0.6768765999999999,0.82629997,0.35393977
0,-0.24384752,-0.06864955,0.90977925,-0.34217593,-2.017256,0.64582974,0.8257445999999999,0.33662109999999995
0,-0.39261633,-0.07648886,0.91082954,-0.26776144,-2.0192146,0.71756107,1.0774527,0.64250374
0,-0.25229573,-0.12052996,0.71730775,-0.36462945,-1.9688768,0.50042236,0.7209441999999999,-0.051266756
0,-0.01657677,-0.13169153,0.65901536,-0.12999201,-1.9076343999999998,0.56941783,0.787301,0.51296455
0,-0.012774943,-0.094642006,0.77551407,-0.28991956,-1.7906883000000002,0.60410935,0.5290537,0.03727253
0,0.143523,-0.16853169,0.6691085,-0.357097,-1.8153521000000001,0.6236357,0.4957005,0.26993123
0,-0.20659270000000002,-0.10019449,0.91711533,-0.3648479,-2.0793598,0.66851723,0.87142944,0.36428148
0,-0.15035173,-0.07493898,0.8925531999999999,-0.38920888,-1.8879523,0.42000708,0.6119937,0.33446622
0,-0.31214812,-0.12542464,0.7924186,-0.45432106,-2.0010805,0.5234340000000001,0.70614475,0.11001622
0,-0.2450784,-0.11790282,0.7720918000000001,-0.5101439999999999,-1.9881543000000002,0.5345087,0.7065882,0.16119839
0,0.36470094,-1.288635,1.1162047,0.012537458000000001,-2.0311887,1.2184694,-0.386738,-1.1506957
0,0.3533627,-1.2948415,1.1327808000000001,0.01849913,-2.080291,1.2196388,-0.42213792,-1.1153826
0,0.39164534,-1.2328671,1.2362921999999998,-0.008328119,-1.9663925,1.2049223,-0.40284380000000003,-1.2043636999999998
0,1.0907098999999998,-0.9746315000000001,0.4192982,-1.4412438,-0.82224053,1.0863671,0.1476419,-0.29106477
0,1.2289413999999999,-0.55125916,0.9549999,-1.1626216,-0.8568531999999999,0.29192847,0.107771024,0.62335056
0,0.6287752,-0.46409085,0.9821181999999999,-0.16921644,-1.8507736000000001,0.8917238999999999,0.24200357,-0.84872925
0,0.7094241,-0.476675,0.8607957,-0.34583559999999997,-1.5739298000000002,0.8055041999999999,0.14597826,-0.8060392
0,0.38689905,-0.21047634,0.81891394,-0.07345988,-1.4673268999999998,0.58282435,0.19477509,-0.39132127
0,1.9173518,-0.7754543,2.5310342,0.14722747,0.33185947,1.8382447,1.6169062,1.1777443
0,2.4506345,-1.2638401000000001,4.4400663,0.030504016000000002,1.1190042,2.6641145,3.2092987999999996,1.9255759999999997
0,2.4982998,-1.3211097,4.5633955,0.058742702,1.1560298999999998,2.7520284999999998,3.3182185,1.9633517
0,2.467543,-1.2572153,4.486614,0.10530143,1.1248483999999999,2.6711702,3.2726781000000003,1.9783240000000002
0,2.5178173,-1.241479,4.7296624000000005,0.04359717,1.151269,2.838504,3.5136335,2.0726116
0,2.5247607000000003,-1.285669,4.6078730000000006,0.04942426,1.1652414,2.787889,3.3794906000000005,2.0070822
0,2.5467067,-1.2926998,4.608282599999999,0.033610918,1.1772417,2.7529936,3.2736611,1.9757043999999997
0,2.4360874,-1.2783864999999999,4.5981955999999995,0.020361396,1.1692352,2.758642,3.3735251,2.0677988999999997
0,2.580023,-1.3286841,4.6535782999999995,0.088094175,1.1471632,2.827484,3.3905663,2.0464298999999997
0,2.4005122,-1.2388181999999999,4.470439,0.05376431,1.1411427,2.7210014,3.2802055,1.9702355
0,2.509463,-1.2674749,4.5795517,0.022988947000000003,1.1406034,2.7874506,3.3669955999999996,2.0208566
0,2.4854345,-1.3212774999999999,4.637198000000001,0.046375614,1.2216895,2.780536,3.4115782,1.9882491999999998
0,2.4801462000000005,-1.2437968000000001,4.564767400000001,0.029134048,1.1275733000000001,2.746843,3.3502278,2.0428112
0,2.5111442000000004,-1.2958546999999998,4.651058,0.017741626,1.18449,2.8210797000000003,3.4100910000000004,2.0993097
0,2.5055400000000003,-1.2641813999999998,4.551910400000001,0.024944419,1.1725707,2.7513068,3.3263836,2.0234542
0,2.4790728,-1.2666583999999999,4.5066457,0.00857531,1.1419996000000001,2.740813,3.2550418,1.9722543999999997
0,2.5215867000000003,-1.3360083999999999,4.640092,0.012567615,1.1959389999999999,2.8223479,3.3723361000000005,2.116274
0,2.4612217,-1.2681772,4.4852023,0.03207237,1.1486151000000002,2.7075088,3.2892828,1.9671428
